"CAS","RunID","ModelCode","Value","RefID","DataFlag","ShowDataWarning","Comments","UserModified","userComment","DoNotShowValue"
15687271,,"Antc","-9999",143,"D",0,,0,,1
15687271,,"BrExfruit","0.196",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
15687271,,"BrExveg","0.196",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
15687271,,"BrForage","0.196",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
15687271,,"BrGrain","0.196",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
15687271,,"BrProfruit","0.196",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
15687271,,"BrProveg","0.196",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
15687271,,"BrSilage","0.196",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
15687271,,"Bs","1",144,,0,"Always 1",0,,1
15687271,,"Bv","6300",5,"C",1,"Calculated by model based on log Kow and HLC using correlation equation in cited reference.",0,,0
15687271,,"CAS","15687271",146,,0,,0,,0
15687271,,"ChemName","Ibuprofen",146,,0,,0,,0
15687271,,"ChemType","O",146,,0,,0,,1
15687271,,"CSFOral","0",196,"M",0,,0,,0
15687271,,"CTPWasteDry","3.29",244,,0,"Table 10; Nonparametric K-M",0,,0
7440224,,"BCF_beef","0.0368",6,"",1,"Ff =3.0E-03; converted to BCF using Travis & Arms (1988)",0,"",0
15687271,,"Da","0.0455",54,"E",1,,0,,0
7440382,,"BrExfruit","0.002",59,,1,,0,,0
7440382,,"BrExveg","0.036",59,,1,,0,,0
7440382,,"BrForage","0.06",59,,1,,0,,0
7440382,,"BrGrain","0.004",59,,1,,0,,0
7440382,,"BrProfruit","0.002",59,,1,,0,,0
7440382,,"BrProveg","0.036",59,,1,,0,,0
7440382,,"BrRoot","0.008",59,,1,,0,,0
7440382,,"BrSilage","0.06",59,,1,,0,,0
15687271,,"Dw","5.92E-6",54,"E",1,,0,,0
15687271,,"HLC","1.5E-7",44,,1,,0,,0
15687271,,"IUR","0",196,"M",0,,0,,0
15687271,,"Kanaer","0.00513",18,"E",1,,0,,0
15687271,,"kh","0",196,"M",1,,0,,0
15687271,,"Koc","3400",28,"E",1,"Estimated",0,,0
15687271,,"KpPar","18.07",25,,0,,0,,1
15687271,,"ksoil","0.0231",18,"E",1,,0,,0
15687271,,"LogKow","3.97",44,,1,,0,,0
15687271,,"MW","206.29",44,,1,,0,,0
15687271,,"Pc","-9999",143,"D",0,,0,,1
7439921,,"BCF_T3W","46",55,,0,"p.52; bluegill whole body, BAF (Atchison et al., 1977)",0,,0
7439921,,"BCF_T4W","46",55,,0,"p.52; bluegill whole body, BAF (Atchison et al., 1977)",0,,0
7439921,,"BCF_T3F","7.6",55,,0,"p.52-53; bluegill muscle extrapolated from whole body, BAF (Atchison et al., 1977; Murphy et al., 1978 for whole to muscle)",0,,0
7439921,,"BCF_T4F","7.6",55,,0,"p.52-53; bluegill muscle extrapolated from whole body, BAF (Atchison et al., 1977; Murphy et al., 1978 for whole to muscle)",0,,0
7439954,,"BCF_T3F","0",196,"M",0,,0,,0
7439954,,"BCF_T3W","0",196,"M",0,,0,,0
7439954,,"BCF_T4F","0",196,"M",0,,0,,0
7439954,,"BCF_T4W","0",196,"M",0,,0,,0
7439965,,"BCF_T3F","0.4",213,"S",0,"BCF",0,,0
7439965,,"BCF_T3W","0.4",213,"S",0,"BCF",0,,0
15687271,,"RCF","34.4",9,"C",1,"Calculated by model based on log Kow using correlation equation in cited reference.",0,,0
15687271,,"RfC","0",196,"M",0,,0,,0
15687271,,"RfD","0.11",51,,0,,0,,0
15687271,,"RfD_fish","0.11",51,,0,,0,,1
15687271,,"RfD_food","0.11",51,,0,,0,,1
15687271,,"RfD_soil","0.11",51,,0,,0,,1
15687271,,"RfD_water","0.11",51,,0,,0,,1
15687271,,"Sol","21",44,,0,,0,,0
15687271,,"tb","276.6",54,"E",0,"v.4.5, 2009",0,,1
15687271,,"tc","-9999",143,"D",0,,0,,1
15687271,,"UseRfDPath","0",146,,0,,0,,1
16065831,,"BrExfruit","0.00014",22,,1,,0,,0
16065831,,"BrExveg","0.00058",22,,1,,0,,0
16065831,,"BrForage","0.0019",22,,1,,0,,0
16065831,,"BrGrain","0.00009",22,,1,,0,,0
7440417,,"Kd","158",63,,1,"mean of range",0,,0
7440417,,"KpPar","18.07",25,,0,,0,,1
7440417,,"MW","9.01218",50,,1,,0,,0
7440417,,"RfC","2E-5",29,,0,,0,,0
7440417,,"RfD","0.002",29,,0,,0,,0
7440417,,"RfD_fish","0.002",29,,0,,0,,1
7440417,,"RfD_food","0.002",29,,0,,0,,1
7440417,,"RfD_soil","0.002",29,,0,,0,,1
7440417,,"RfD_water","0.002",29,,0,,0,,1
7440417,,"Sol","100000",143,"M",0,"Default to prevent model crash; no data",0,,1
7440417,,"tb","2970",50,,0,,0,,1
7440417,,"UseRfDPath","0",146,,0,,0,,1
7440417,,"BCF_beef","0.0123",6,"",1,"Ff =1.0E-03; converted to BCF using Travis & Arms (1988)",0,"",0
7440666,,"BCF_beef","0.0092",59,"",1,"Tbl 5.2.4-3, p 5-131",0,"",0
5436431,,"BCF_beef","0.371",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
7429905,,"BCF_beef","0.0184",6,"",1,"Ff =1.5E-3 day/kg; converted to BCF using Travis & Arms (1988)",0,"",0
68631492,,"BCF_beef","0.163",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
7440439,,"BrExfruit","0.09",59,,1,,0,,0
7440439,,"BrExveg","0.364",59,,1,,0,,0
7440439,,"BrForage","0.14",59,,1,,0,,0
7440439,,"BrGrain","0.062",59,,1,,0,,0
7440439,,"BrProfruit","0.09",59,,1,,0,,0
7440439,,"BrProveg","0.364",59,,1,,0,,0
7440439,,"BrRoot","0.064",59,,1,,0,,0
7440439,,"BrSilage","0.14",59,,1,,0,,0
7440439,,"Bs","1",144,,0,"Always 1",0,,1
7440439,,"CAS","7440439",146,,0,,0,,0
7440439,,"ChemName","Cadmium",146,,0,,0,,0
7440439,,"ChemType","M",146,,0,,0,,1
7440439,,"CSFOral","0",196,"M",0,,0,,0
7440439,,"CTPWasteDry","6.68",244,,0,"Table 11; lognormal",0,,0
7440439,,"Da","0",197,,0,"Not applicable to metals",0,,1
7440439,,"Density","8.65",15,,1,,0,,0
7440439,,"Dw","0.0000327",69,,1,"at 25 deg C",0,,0
7440439,,"HLC","0",197,,0,"Not applicable to metals",0,,1
7440439,,"IUR","0.0018",29,,0,,0,,0
7440235,,"BCF_T3F","0",196,"M",0,,0,,0
7440235,,"BCF_T3W","0",196,"M",0,,0,,0
7440235,,"BCF_T4F","0",196,"M",0,,0,,0
7440235,,"BCF_T4W","0",196,"M",0,,0,,0
7440280,,"BCF_T4F","130",55,,0,"p.81; Atlantic salmon muscle BCF (Zitko, 1975)",0,,0
7440280,,"BCF_T4W","130",55,,0,"p.81; Atlantic salmon muscle BCF (Zitko, 1975)",0,,0
7440280,,"BCF_T3F","34",55,,0,"p.81; bluegill whole body, BCF (Barrows et al., 1980)",0,,0
7440280,,"BCF_T3W","34",55,,0,"p.81; bluegill whole body, BCF (Barrows et al., 1980)",0,,0
7440439,,"Kd","501",63,,1,"From literature data (edited, n=37); Cd(II) logKd range: 0.1-5, mean: 2.7, std dev: 0.8, lognormal distribution.",0,,0
7440439,,"KpPar","18.07",25,,0,,0,,1
106478,,"temp_ref_aer_all","25",143,"",0,,0,"",0
206440,,"temp_ref_aer_all","25",143,"",0,,0,"",0
50328,,"Ref_BMD_Mammal","3.16",122,"C",0,"test species: Mouse",0,"test species: Mouse",0
57625,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
57681,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
57830,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
58220,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
60548,,"Ref_BMD_Mammal","35",125,"C",0,"test species: Rat",0,"test species: Rat",0
68359,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
72140,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
76573,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
79572,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
91576,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
103902,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
106478,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
114078,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
117817,,"Ref_BMD_Mammal","57.9",122,"C",0,"test species: Mouse",0,"test species: Mouse",0
129000,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
148798,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
154212,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
206440,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
298464,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
335671,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
564250,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
657249,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
723466,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
738705,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
1163195,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
2795393,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
3380345,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
5436431,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
7429905,,"Ref_BMD_Mammal","6.1",122,"C",0,"test species: Mouse",0,"test species: Mouse",0
7439896,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
7439921,,"Ref_BMD_Mammal","4.7",265,"C",0,"test species: Rat",0,"test species: Rat",0
7439954,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
7439965,,"Ref_BMD_Mammal","51.5",256,"C",0,"test species: Sheep",0,"test species: Sheep",0
7439976,,"Ref_BMD_Mammal","1",122,"C",0,"test species: Mink",0,"test species: Mink",0
7439987,,"Ref_BMD_Mammal","0.822",122,"C",0,"test species: Mouse",0,"test species: Mouse",0
7440020,,"Ref_BMD_Mammal","1.7",266,"C",0,"test species: Mouse",0,"test species: Mouse",0
7440224,,"Ref_BMD_Mammal","6.02",255,"C",0,"test species: Pig",0,"test species: Pig",0
7440235,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
7487947,,"Kaer","0",197,,0,"Metals are transformed, but not degraded; therefore, we assume degradation rates of zero.",0,,1
7487947,,"Kpo","0",197,,0,"Metals are transformed, but not degraded; therefore, we assume degradation rates of zero.",0,,1
7439976,,"Kaer","0",197,,0,"Metals are transformed, but not degraded; therefore, we assume degradation rates of zero.",0,,1
7439976,,"Kpo","0",197,,0,"Metals are transformed, but not degraded; therefore, we assume degradation rates of zero.",0,,1
335671,,"kaer","0",196,"M",1,"No data, estimation tools not appropriate",0,,0
2795393,,"kaer","0",196,"M",1,"No data, estimation tools not appropriate",0,,0
3380345,,"Kaer","0.495",220,,0,"Used the longest half-life in water of 1.4 days.",0,,0
3380345,,"Kpo","0.0693",28,,0,"",0,,0
85721331,,"temp_ref_anae_all","25",143,"",0,,0,"",0
76573,,"temp_ref_anae_all","25",143,"",0,,0,"",0
42399417,,"temp_ref_anae_all","25",143,"",0,,0,"",0
564250,,"temp_ref_anae_all","25",143,"",0,,0,"",0
93106606,,"temp_ref_anae_all","25",143,"",0,,0,"",0
114078,,"temp_ref_anae_all","25",143,"",0,,0,"",0
50282,,"temp_ref_anae_all","25",143,"",0,,0,"",0
54910893,,"temp_ref_anae_all","25",143,"",0,,0,"",0
25812300,,"temp_ref_anae_all","25",143,"",0,,0,"",0
15687271,,"temp_ref_anae_all","25",143,"",0,,0,"",0
154212,,"temp_ref_anae_all","25",143,"",0,,0,"",0
657249,,"temp_ref_anae_all","25",143,"",0,,0,"",0
91576,,"temp_ref_anae_all","25",143,"",0,,0,"",0
22204531,,"temp_ref_anae_all","25",143,"",0,,0,"",0
7440280,,"Ref_BMD_Mammal","0.023",122,"C",0,"test species: Rat",0,"test species: Rat",0
7440315,,"Ref_BMD_Mammal","28.6",122,"C",0,"test species: Mouse",0,"test species: Mouse",0
7440360,,"Ref_BMD_Mammal","0.059",260,"C",0,"test species: Rat",0,"test species: Rat",0
7440382,,"Ref_BMD_Mammal","1.04",252,"C",0,"test species: Dog",0,"test species: Dog",0
7440393,,"Ref_BMD_Mammal","51.8",253,"C",0,"test species: Rat",0,"test species: Rat",0
7440417,,"Ref_BMD_Mammal","0.532",254,"C",0,"test species: Rat",0,"test species: Rat",0
7440428,,"Ref_BMD_Mammal","51.2",122,"C",0,"test species: Rat",0,"test species: Rat",0
7440439,,"Ref_BMD_Mammal","0.77",261,"C",0,"test species: Rat",0,"test species: Rat",0
7440484,,"Ref_BMD_Mammal","7.33",263,"C",0,"test species: Rat",0,"test species: Rat",0
7440508,,"Ref_BMD_Mammal","5.6",264,"C",0,"test species: Pig",0,"test species: Pig",0
7440622,,"Ref_BMD_Mammal","4.16",268,"C",0,"test species: Mouse",0,"test species: Mouse",0
7440666,,"Ref_BMD_Mammal","75.4",257,"C",0,"test species: Rabbit",0,"test species: Rabbit",0
7440702,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
7487947,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
7783008,,"Ref_BMD_Mammal","0",196,"M",0,"",0,"",0
7783086,,"Ref_BMD_Mammal","0.143",267,"C",0,"test species: Pig",0,"test species: Pig",0
7783086,,"Ref_BMD_Mammal","0.143",267,"C",0,"test species: Pig",0,"test species: Pig",0
70458967,,"temp_ref_anae_all","25",143,"",0,,0,"",0
14698294,,"temp_ref_anae_all","25",143,"",0,,0,"",0
79572,,"temp_ref_anae_all","25",143,"",0,,0,"",0
57830,,"temp_ref_anae_all","25",143,"",0,,0,"",0
66357355,,"temp_ref_anae_all","25",143,"",0,,0,"",0
98105998,,"temp_ref_anae_all","25",143,"",0,,0,"",0
68359,,"temp_ref_anae_all","25",143,"",0,,0,"",0
57681,,"temp_ref_anae_all","25",143,"",0,,0,"",0
723466,,"temp_ref_anae_all","25",143,"",0,,0,"",0
72140,,"temp_ref_anae_all","25",143,"",0,,0,"",0
58220,,"temp_ref_anae_all","25",143,"",0,,0,"",0
60548,,"temp_ref_anae_all","25",143,"",0,,0,"",0
148798,,"temp_ref_anae_all","25",143,"",0,,0,"",0
738705,,"temp_ref_anae_all","25",143,"",0,,0,"",0
11006761,,"temp_ref_anae_all","25",143,"",0,,0,"",0
5436431,,"AntB","-9999",143,"D",0,,0,,1
5436431,,"Antc","-9999",143,"D",0,,0,,1
5436431,,"BrExfruit","0.00634",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
5436431,,"BrExveg","0.00634",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
5436431,,"BrForage","0.00634",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
5436431,,"BrGrain","0.00634",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
5436431,,"BrProfruit","0.00634",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
5436431,,"BrProveg","0.00634",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
5436431,,"BrSilage","0.00634",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
298464,,"BCF_beef","0.0684",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
5436431,,"Bs","1",144,,0,"Always 1",0,,1
5436431,,"Bv","63000",5,"C",1,"Calculated by model based on log Kow and HLC using correlation equation in cited reference.",0,,0
5436431,,"CAS","5436431",146,,0,,0,,0
5436431,,"ChemName","BDE-47 (Tetrabromodiphenyl ether, 2,2',4,4'-)",146,,0,,0,,0
5436431,,"ChemType","O",146,,0,,0,,1
5436431,,"CSFOral","0",196,"M",0,,0,,0
5436431,,"CTPWasteDry","1.69",71,,0,"Table 4-6; Lognormal",0,,0
5436431,,"Da","0.0388",54,"E",1,,0,,0
7440382,,"CTPWaste","6.3",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
7440393,,"CTPWaste","560",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
7429905,,"BrExfruit","0.00065",6,,1,"Br (p.11).",0,,0
7429905,,"BrExveg","0.004",6,,1,"Bv (p.10).",0,,0
7429905,,"BrForage","0.004",6,,1,"Bv (p.10).",0,,0
7429905,,"BrGrain","0.00065",6,,1,"Br (p.11).",0,,0
7429905,,"BrProfruit","0.00065",6,,1,"Br (p.11).",0,,0
7429905,,"BrProveg","0.00065",6,,1,"Br (p.11).",0,,0
7440315,,"BCF_T3F","0",196,"M",0,,0,,0
7440315,,"BCF_T3W","0",196,"M",0,,0,,0
7440315,,"BCF_T4F","0",196,"M",0,,0,,0
7440315,,"BCF_T4W","0",196,"M",0,,0,,0
7440360,,"BCF_T3F","0",55,,0,"p.5-6; bluegill whole body (Barrows et al., 1980)",0,,0
7440360,,"BCF_T3W","0",55,,0,"p.5-6; bluegill whole body (Barrows et al., 1980)",0,,0
7440360,,"BCF_T4F","0",55,,0,"p.5-6; bluegill whole body (Barrows et al., 1980)",0,,0
7440360,,"BCF_T4W","0",55,,0,"p.5-6; bluegill whole body (Barrows et al., 1980)",0,,0
7440382,,"BCF_T3F","4",55,,0,"p.6; bluegill whole body, BCF (Barrows et al., 1980)",0,,0
7440382,,"BCF_T3W","4",55,,0,"p.6; bluegill whole body, BCF (Barrows et al., 1980)",0,,0
7429905,,"BrRoot","0.004",6,,1,"Bv (p.10).",0,,0
7429905,,"BrSilage","0.004",6,,1,"Bv (p.10).",0,,0
7429905,,"Bs","1",144,,0,"Always 1",0,,1
7429905,,"CAS","7429905",146,,0,,0,,0
7429905,,"ChemName","Aluminum",146,,0,,0,,0
66357355,,"CTPWasteDry","0.467",244,,0,"Table 10; Nonparametric K-M",0,,0
66357355,,"Da","0.0317",54,"E",1,,0,,0
66357355,,"Dw","5.18E-6",54,"E",1,,0,,0
66357355,,"HLC","0",143,"Z",1,"Low; set to zero",0,,0
66357355,,"IUR","0",196,"M",0,,0,,0
66357355,,"Kanaer","0.00205",18,"E",1,,0,,0
66357355,,"kh","0",196,"M",1,,0,,0
66357355,,"Koc","6900",18,"E",1,,0,,0
14797558,,"CTPWaste","380",145,"C",0,"Calculated from CTPWasteDry assuming 40% solids",0,,1
66357355,,"KpPar","18.07",25,,0,,0,,1
66357355,,"ksoil","0.00924",18,"E",1,,0,,0
66357355,,"LogKow","0.27",44,,1,,0,,0
66357355,,"MW","314.41",44,,1,,0,,0
66357355,,"Pc","-9999",143,"D",0,,0,,1
66357355,,"RCF","0.869",9,"C",1,"Calculated by model based on log Kow using correlation equation in cited reference.",0,,0
66357355,,"RfC","0",196,"M",0,,0,,0
66357355,,"RfD","0.011",51,,0,,0,,0
66357355,,"RfD_fish","0.011",51,,0,,0,,1
66357355,,"RfD_food","0.011",51,,0,,0,,1
66357355,,"RfD_soil","0.011",51,,0,,0,,1
66357355,,"RfD_water","0.011",51,,0,,0,,1
66357355,,"Sol","74500",18,"E",0,"Estimated at 25 deg C",0,,0
66357355,,"tb","414.79",18,"E",0,,0,,1
66357355,,"tc","-9999",143,"D",0,,0,,1
66357355,,"UseRfDPath","0",146,,0,,0,,1
68631492,,"AntB","-9999",143,"D",0,,0,,1
68631492,,"Antc","-9999",143,"D",0,,0,,1
68631492,,"BrExfruit","0.00153",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
68631492,,"BrExveg","0.00153",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
68631492,,"BrForage","0.00153",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
68631492,,"BrGrain","0.00153",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
60348609,,"BCF_beef","0.259",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
564250,,"BCF_beef","0.00061",49,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,"",0
657249,,"BCF_beef","0.000111",49,"Bl",1,"Calculated by model based on lower-bound logKow (-0.67) using correlation equation in cited reference.",0,"",0
154212,,"BrExfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
154212,,"BrExveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
154212,,"BrForage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
154212,,"BrGrain","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
154212,,"BrProfruit","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
154212,,"BrProveg","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
154212,,"BrSilage","8.38",58,"Bl",1,"Calculated by model based on lower-bound logKow (1.15) using correlation equation in cited reference.",0,,0
154212,,"Bs","1",144,,0,"Always 1",0,,1
154212,,"Bv","0",143,"Z",1,"Set to zero: HLC <1E-10.",0,,0
154212,,"CAS","154212",146,,0,,0,,0
154212,,"ChemName","Lincomycin",146,,0,,0,,0
154212,,"ChemType","O",146,,0,,0,,1
154212,,"CSFOral","0",196,"M",0,,0,,0
154212,,"CTPWasteDry","0.0187",244,,0,"Table 10; Nonparametric K-M",0,,0
154212,,"Da","0.0234",54,"E",1,,0,,0
154212,,"Dw","4.5E-6",54,"E",1,,0,,0
154212,,"HLC","0",143,"Z",1,"Low; set to zero",0,,0
154212,,"IUR","0",196,"M",0,,0,,0
154212,,"Kanaer","0.00205",18,"E",1,"Estimated ",0,,0
154212,,"kh","0",196,"M",1,,0,,0
154212,,"Koc","68.7",18,"E",1,,0,,0
154212,,"KpPar","18.07",25,,0,,0,,1
7440382,,"BCF_T4F","4",55,,0,"p.6; bluegill whole body, BCF (Barrows et al., 1980)",0,,0
7440382,,"BCF_T4W","4",55,,0,"p.6; bluegill whole body, BCF (Barrows et al., 1980)",0,,0
7440393,,"BCF_T3F","130",212,"S",0,"BCF",0,,0
7440393,,"BCF_T3W","130",212,"S",0,"BCF",0,,0
7440393,,"BCF_T4F","130",212,"S",0,"BCF",0,,0
114078,,"BrForage","0.66",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
114078,,"BrGrain","0.66",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
114078,,"BrProfruit","0.66",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
114078,,"BrProveg","0.66",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
114078,,"BrSilage","0.66",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
114078,,"Bs","1",144,,0,"Always 1",0,,1
114078,,"Bv","0",143,"Z",1,"Set to zero: HLC <1E-10.",0,,0
114078,,"CAS","114078",146,,0,,0,,0
114078,,"ChemName","Erythromycin",146,,0,,0,,0
114078,,"ChemType","O",146,,0,,0,,1
129000,,"AntB","-9999",143,"D",0,,0,,1
129000,,"Antc","-9999",143,"D",0,,0,,1
129000,,"BrExfruit","0.057",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
129000,,"BrExveg","0.057",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
129000,,"BrForage","0.057",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
129000,,"BrGrain","0.057",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
129000,,"BrProfruit","0.057",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
129000,,"BrProveg","0.057",58,"C",1,"Calculated by model based on logKow using correlation equation in cited reference.",0,,0
